sales_line_id,date_key,store_id,product_id,qty_sold,net_sales_value
5027920,20260504,S115,P1017,1,114.99
5027921,20260504,S115,P1019,1,87.99
5027921,20260504,S115,P1019,1,87.99
5027922,20260504,S115,P1021,1,64.79
5027922,20260504,S115,P1021,1,64.79
5027923,20260504,S115,P1025,1,44.99
5027923,20260504,S115,P1025,1,44.99
5027924,20260504,S115,P1029,1,71.09
5027924,20260504,S115,P1029,1,71.09
5027925,20260504,S115,P1031,1,54.99
5027925,20260504,S115,P1031,1,54.99
5027926,20260504,S115,P1032,1,79.99
5027926,20260504,S115,P1032,1,79.99
5027927,20260504,S115,P1033,4,39.96
5027927,20260504,S115,P1033,4,39.96
5027928,20260504,S115,P1035,1,22.99
5027928,20260504,S115,P1035,1,22.99
5027929,20260504,S115,P1037,1,23.99
5027929,20260504,S115,P1037,1,23.99
5027930,20260504,S115,P1038,2,14.38
5027930,20260504,S115,P1038,2,14.38
5027931,20260504,S115,P1039,1,27.99
5027931,20260504,S115,P1039,1,27.99
5027932,20260504,S115,P1040,1,10.79
5027932,20260504,S115,P1040,1,10.79
5027933,20260504,S116,P1003,1,29.99
5027933,20260504,S116,P1003,1,29.99
5027934,20260504,S116,P1004,1,32.99
5027934,20260504,S116,P1004,1,32.99
5027935,20260504,S116,P1005,1,39.99
5027935,20260504,S116,P1005,1,39.99
5027936,20260504,S116,P1007,1,39.59
5027936,20260504,S116,P1007,1,39.59
5027937,20260504,S116,P1013,3,122.97
5027937,20260504,S116,P1013,3,122.97
5027938,20260504,S116,P1015,1,32.99
5027938,20260504,S116,P1015,1,32.99
5027939,20260504,S116,P1017,2,183.98
5027939,20260504,S116,P1017,2,183.98
5027940,20260504,S116,P1022,1,121.99
5027940,20260504,S116,P1022,1,121.99
5027941,20260504,S116,P1028,1,75.59
5027941,20260504,S116,P1028,1,75.59
5027942,20260504,S116,P1031,1,43.99
5027942,20260504,S116,P1031,1,43.99
5027943,20260504,S116,P1031,-1,-54.99
5027943,20260504,S116,P1031,-1,-54.99
5027944,20260504,S116,P1034,2,31.98
5027944,20260504,S116,P1034,2,31.98
5027945,20260504,S116,P1036,1,20.79
5027945,20260504,S116,P1036,1,20.79
5027946,20260504,S116,P1037,2,59.98
5027946,20260504,S116,P1037,2,59.98
5027947,20260504,S117,P1001,1,27.99
5027947,20260504,S117,P1001,1,27.99
5027948,20260504,S117,P1002,1,34.99
5027948,20260504,S117,P1002,1,34.99
5027949,20260504,S117,P1005,2,63.98
5027949,20260504,S117,P1005,2,63.98
5027950,20260504,S117,P1007,2,87.98
5027950,20260504,S117,P1007,2,87.98
5027951,20260504,S117,P1009,1,40.99
5027951,20260504,S117,P1009,1,40.99
5027952,20260504,S117,P1015,1,32.99
5027952,20260504,S117,P1015,1,32.99
5027953,20260504,S117,P1017,2,229.98
5027953,20260504,S117,P1017,2,229.98
5027954,20260504,S117,P1018,1,100.79
5027954,20260504,S117,P1018,1,100.79
5027955,20260504,S117,P1019,2,175.98
5027955,20260504,S117,P1019,2,175.98
5027956,20260504,S117,P1020,2,180.78
5027956,20260504,S117,P1020,2,180.78
5027957,20260504,S117,P1020,-2,-225.98
5027957,20260504,S117,P1020,-2,-225.98
5027958,20260504,S117,P1021,1,64.79
5027958,20260504,S117,P1021,1,64.79
5027959,20260504,S117,P1023,1,103.49
5027959,20260504,S117,P1023,1,103.49
5027960,20260504,S117,P1026,1,78.29
5027960,20260504,S117,P1026,1,78.29
5027961,20260504,S117,P1027,1,79.99
5027961,20260504,S117,P1027,1,79.99
5027962,20260504,S117,P1031,1,43.99
5027962,20260504,S117,P1031,1,43.99
5027963,20260504,S117,P1033,4,39.96
5027963,20260504,S117,P1033,4,39.96
5027964,20260504,S117,P1034,2,31.98
5027964,20260504,S117,P1034,2,31.98
5027965,20260504,S117,P1035,2,45.98
5027965,20260504,S117,P1035,2,45.98
5027966,20260504,S118,P1005,1,39.99
5027966,20260504,S118,P1005,1,39.99
5027967,20260504,S118,P1007,1,39.59
5027967,20260504,S118,P1007,1,39.59
5027968,20260504,S118,P1008,1,38.99
5027968,20260504,S118,P1008,1,38.99
5027969,20260504,S118,P1009,3,110.67
5027969,20260504,S118,P1009,3,110.67
5027970,20260504,S118,P1011,1,50.99
5027970,20260504,S118,P1011,1,50.99
5027971,20260504,S118,P1013,2,81.98
5027971,20260504,S118,P1013,2,81.98
5027972,20260504,S118,P1014,1,29.99
5027972,20260504,S118,P1014,1,29.99
5027973,20260504,S118,P1015,2,65.98
5027973,20260504,S118,P1015,2,65.98
5027974,20260504,S118,P1017,1,114.99
5027974,20260504,S118,P1017,1,114.99
5027975,20260504,S118,P1018,1,125.99
5027975,20260504,S118,P1018,1,125.99
5027976,20260504,S118,P1025,1,49.99
5027976,20260504,S118,P1025,1,49.99
5027977,20260504,S118,P1028,1,83.99
5027977,20260504,S118,P1028,1,83.99
5027978,20260504,S118,P1031,1,54.99
5027978,20260504,S118,P1031,1,54.99
5027979,20260504,S118,P1036,1,20.79
5027979,20260504,S118,P1036,1,20.79
5027980,20260504,S118,P1038,1,8.99
5027980,20260504,S118,P1038,1,8.99
5027981,20260504,S118,P1039,1,25.19
5027981,20260504,S118,P1039,1,25.19
5027982,20260504,S119,P1002,2,69.98
5027982,20260504,S119,P1002,2,69.98
5027983,20260504,S119,P1003,2,53.98
5027983,20260504,S119,P1003,2,53.98
5027984,20260504,S119,P1006,1,34.19
5027984,20260504,S119,P1006,1,34.19
5027985,20260504,S119,P1008,1,38.99
5027985,20260504,S119,P1008,1,38.99
5027986,20260504,S119,P1011,1,50.99
5027986,20260504,S119,P1011,1,50.99
5027987,20260504,S119,P1013,1,40.99
5027987,20260504,S119,P1013,1,40.99
5027988,20260504,S119,P1013,-1,-40.99
5027988,20260504,S119,P1013,-1,-40.99
5027989,20260504,S119,P1014,1,29.99
5027989,20260504,S119,P1014,1,29.99
5027990,20260504,S119,P1016,1,39.99
5027990,20260504,S119,P1016,1,39.99
5027991,20260504,S119,P1023,3,275.98
5027991,20260504,S119,P1023,3,275.98
5027992,20260504,S119,P1025,3,149.97
5027992,20260504,S119,P1025,3,149.97
5027993,20260504,S119,P1027,1,71.99
5027993,20260504,S119,P1027,1,71.99
5027994,20260504,S119,P1029,1,78.99
5027994,20260504,S119,P1029,1,78.99
5027995,20260504,S119,P1031,3,164.97
5027995,20260504,S119,P1031,3,164.97
5027996,20260504,S119,P1033,2,15.98
5027996,20260504,S119,P1033,2,15.98
5027997,20260504,S119,P1034,1,15.99
5027997,20260504,S119,P1034,1,15.99
5027998,20260504,S119,P1036,1,25.99
5027998,20260504,S119,P1036,1,25.99
5027999,20260504,S119,P1038,1,7.19
5027999,20260504,S119,P1038,1,7.19
5028000,20260504,S119,P1040,1,10.79
5028000,20260504,S119,P1040,1,10.79
5028001,20260504,S120,P1004,1,29.69
5028001,20260504,S120,P1004,1,29.69
5028002,20260504,S120,P1005,1,39.99
5028002,20260504,S120,P1005,1,39.99
5028003,20260504,S120,P1009,1,36.89
5028003,20260504,S120,P1009,1,36.89
5028004,20260504,S120,P1013,1,40.99
5028004,20260504,S120,P1013,1,40.99
5028005,20260504,S120,P1017,1,114.99
5028005,20260504,S120,P1017,1,114.99
5028006,20260504,S120,P1018,1,125.99
5028006,20260504,S120,P1018,1,125.99
5028007,20260504,S120,P1019,1,87.99
5028007,20260504,S120,P1019,1,87.99
5028008,20260504,S120,P1023,2,229.98
5028008,20260504,S120,P1023,2,229.98
5028009,20260504,S120,P1025,2,79.98
5028009,20260504,S120,P1025,2,79.98
5028010,20260504,S120,P1026,1,78.29
5028010,20260504,S120,P1026,1,78.29
5028011,20260504,S120,P1028,2,167.98
5028011,20260504,S120,P1028,2,167.98
5028012,20260504,S120,P1031,1,54.99
5028012,20260504,S120,P1031,1,54.99
5028013,20260504,S120,P1032,1,99.99
5028013,20260504,S120,P1032,1,99.99
5028014,20260504,S120,P1037,1,29.99
5028014,20260504,S120,P1037,1,29.99
5028015,20260504,S120,P1038,1,8.99
5028015,20260504,S120,P1038,1,8.99
5028016,20260504,S120,P1039,2,50.38
5028016,20260504,S120,P1039,2,50.38
5028017,20260505,S101,P1001,1,25.19
5028018,20260505,S101,P1002,2,55.98
5028019,20260505,S101,P1003,3,80.97
5028020,20260505,S101,P1005,2,71.98
5028021,20260505,S101,P1006,1,30.39
5028022,20260505,S101,P1009,1,40.99
5028023,20260505,S101,P1012,2,57.58
5028024,20260505,S101,P1013,3,122.97
5028025,20260505,S101,P1014,3,71.98
5028026,20260505,S101,P1015,5,148.46
5028027,20260505,S101,P1016,2,71.98
5028028,20260505,S101,P1018,1,125.99
5028029,20260505,S101,P1019,2,175.98
5028030,20260505,S101,P1020,1,112.99
5028031,20260505,S101,P1021,1,71.99
5028032,20260505,S101,P1023,2,229.98
5028033,20260505,S101,P1024,1,93.99
5028034,20260505,S101,P1025,4,199.96
5028035,20260505,S101,P1026,3,260.97
5028036,20260505,S101,P1026,-2,-173.98
5028037,20260505,S101,P1027,1,79.99
5028038,20260505,S101,P1029,4,315.96
5028039,20260505,S101,P1030,1,41.99
5028040,20260505,S101,P1031,1,54.99
5028041,20260505,S101,P1035,2,45.98
5028042,20260505,S101,P1036,1,25.99
5028043,20260505,S101,P1037,1,29.99
5028044,20260505,S101,P1038,1,8.09
5028045,20260505,S101,P1039,3,67.18
5028046,20260505,S101,P1040,1,11.99
5028047,20260505,S102,P1001,1,25.19
5028048,20260505,S102,P1003,2,59.98
5028049,20260505,S102,P1004,2,65.98
5028050,20260505,S102,P1005,2,63.98
5028051,20260505,S102,P1006,1,37.99
5028052,20260505,S102,P1007,1,35.19
5028053,20260505,S102,P1009,2,81.98
5028054,20260505,S102,P1011,4,183.56
5028055,20260505,S102,P1012,3,97.17
5028056,20260505,S102,P1013,3,110.67
5028057,20260505,S102,P1016,1,39.99
5028058,20260505,S102,P1017,2,183.98
5028059,20260505,S102,P1018,1,125.99
5028060,20260505,S102,P1019,2,158.38
5028061,20260505,S102,P1021,2,143.98
5028062,20260505,S102,P1022,1,121.99
5028063,20260505,S102,P1023,5,574.95
5028064,20260505,S102,P1024,1,75.19
5028065,20260505,S102,P1025,1,49.99
5028066,20260505,S102,P1026,1,86.99
5028067,20260505,S102,P1027,1,79.99
5028068,20260505,S102,P1028,3,251.97
5028069,20260505,S102,P1029,4,315.96
5028070,20260505,S102,P1030,2,75.58
5028071,20260505,S102,P1031,2,109.98
5028072,20260505,S102,P1034,1,14.39
5028073,20260505,S102,P1035,5,114.95
5028074,20260505,S102,P1037,1,29.99
5028075,20260505,S102,P1039,1,27.99
5028076,20260505,S102,P1040,2,23.98
5028077,20260505,S103,P1001,2,55.98
5028078,20260505,S103,P1003,1,26.99
5028079,20260505,S103,P1004,3,89.07
5028080,20260505,S103,P1005,4,159.96
5028081,20260505,S103,P1007,2,70.38
5028082,20260505,S103,P1008,1,38.99
5028083,20260505,S103,P1009,2,81.98
5028084,20260505,S103,P1010,1,26.99
5028085,20260505,S103,P1011,1,45.89
5028086,20260505,S103,P1013,1,40.99
5028087,20260505,S103,P1014,1,23.99
5028088,20260505,S103,P1015,2,65.98
5028089,20260505,S103,P1016,1,39.99
5028090,20260505,S103,P1017,1,114.99
5028091,20260505,S103,P1019,1,87.99
5028092,20260505,S103,P1021,1,64.79
5028093,20260505,S103,P1022,1,121.99
5028094,20260505,S103,P1023,3,275.98
5028095,20260505,S103,P1024,1,84.59
5028096,20260505,S103,P1026,1,86.99
5028097,20260505,S103,P1027,1,79.99
5028098,20260505,S103,P1029,1,78.99
5028099,20260505,S103,P1030,1,37.79
5028100,20260505,S103,P1031,2,109.98
5028101,20260505,S103,P1034,2,31.98
5028102,20260505,S103,P1037,1,29.99
5028103,20260505,S103,P1038,1,8.09
5028104,20260505,S103,P1040,1,11.99
5028105,20260505,S104,P1001,1,27.99
5028106,20260505,S104,P1003,2,47.98
5028107,20260505,S104,P1004,1,29.69
5028108,20260505,S104,P1006,1,37.99
5028109,20260505,S104,P1007,1,43.99
5028110,20260505,S104,P1009,1,40.99
5028111,20260505,S104,P1010,1,29.99
5028112,20260505,S104,P1011,1,50.99
5028113,20260505,S104,P1012,1,35.99
5028114,20260505,S104,P1014,1,29.99
5028115,20260505,S104,P1015,1,26.39
5028116,20260505,S104,P1016,2,79.98
5028117,20260505,S104,P1017,1,103.49
5028118,20260505,S104,P1017,-2,-229.98
5028119,20260505,S104,P1019,2,175.98
5028120,20260505,S104,P1022,1,121.99
5028121,20260505,S104,P1023,1,114.99
5028122,20260505,S104,P1025,1,44.99
5028123,20260505,S104,P1026,2,156.58
5028124,20260505,S104,P1027,1,63.99
5028125,20260505,S104,P1028,1,83.99
5028126,20260505,S104,P1030,1,41.99
5028127,20260505,S104,P1031,1,54.99
5028128,20260505,S104,P1032,3,299.97
5028129,20260505,S104,P1033,3,26.97
5028130,20260505,S104,P1034,1,15.99
5028131,20260505,S104,P1035,1,22.99
5028132,20260505,S104,P1037,4,119.96
5028133,20260505,S104,P1038,1,7.19
5028134,20260505,S104,P1040,4,38.37
5028135,20260505,S105,P1001,4,89.57
5028136,20260505,S105,P1002,1,31.49
5028137,20260505,S105,P1005,3,95.98
5028138,20260505,S105,P1008,1,35.09
5028139,20260505,S105,P1009,1,32.79
5028140,20260505,S105,P1011,3,137.67
5028141,20260505,S105,P1012,1,28.79
5028142,20260505,S105,P1013,4,131.17
5028143,20260505,S105,P1014,1,29.99
5028144,20260505,S105,P1015,1,32.99
5028145,20260505,S105,P1017,2,229.98
5028146,20260505,S105,P1020,1,112.99
5028147,20260505,S105,P1021,2,115.18
5028148,20260505,S105,P1022,2,243.98
5028149,20260505,S105,P1023,1,114.99
5028150,20260505,S105,P1025,1,44.99
5028151,20260505,S105,P1026,1,86.99
5028152,20260505,S105,P1028,3,251.97
5028153,20260505,S105,P1029,1,63.19
5028154,20260505,S105,P1030,1,41.99
5028155,20260505,S105,P1031,2,87.98
5028156,20260505,S105,P1033,3,26.97
5028157,20260505,S105,P1035,3,68.97
5028158,20260505,S105,P1036,2,51.98
5028159,20260505,S105,P1037,2,59.98
5028160,20260505,S105,P1038,1,7.19
5028161,20260505,S105,P1039,1,25.19
5028162,20260505,S106,P1001,3,83.97
5028163,20260505,S106,P1002,1,27.99
5028164,20260505,S106,P1003,2,53.98
5028165,20260505,S106,P1005,2,79.98
5028166,20260505,S106,P1007,4,140.77
5028167,20260505,S106,P1008,1,35.09
5028168,20260505,S106,P1009,2,81.98
5028169,20260505,S106,P1010,1,29.99
5028170,20260505,S106,P1011,1,45.89
5028171,20260505,S106,P1013,4,163.96
5028172,20260505,S106,P1014,1,26.99
5028173,20260505,S106,P1016,1,39.99
5028174,20260505,S106,P1017,1,91.99
5028175,20260505,S106,P1020,4,451.96
5028176,20260505,S106,P1021,2,143.98
5028177,20260505,S106,P1022,1,121.99
5028178,20260505,S106,P1023,1,114.99
5028179,20260505,S106,P1024,1,93.99
5028180,20260505,S106,P1025,3,149.97
5028181,20260505,S106,P1027,1,63.99
5028182,20260505,S106,P1029,1,71.09
5028183,20260505,S106,P1031,1,43.99
5028184,20260505,S106,P1033,2,15.98
5028185,20260505,S106,P1035,1,22.99
5028186,20260505,S106,P1037,4,119.96
5028187,20260505,S106,P1038,5,44.95
5028188,20260505,S106,P1039,1,25.19
5028189,20260505,S106,P1040,1,9.59
5028190,20260505,S107,P1001,2,55.98
5028191,20260505,S107,P1003,4,107.96
5028192,20260505,S107,P1004,2,59.38
5028193,20260505,S107,P1006,1,37.99
5028194,20260505,S107,P1007,1,43.99
5028195,20260505,S107,P1009,2,81.98
5028196,20260505,S107,P1011,1,40.79
5028197,20260505,S107,P1015,2,59.38
5028198,20260505,S107,P1017,3,344.97
5028199,20260505,S107,P1019,2,175.98
5028200,20260505,S107,P1021,3,215.97
5028201,20260505,S107,P1024,1,93.99
5028202,20260505,S107,P1025,2,99.98
5028203,20260505,S107,P1026,1,78.29
5028204,20260505,S107,P1027,2,159.98
5028205,20260505,S107,P1028,1,83.99
5028206,20260505,S107,P1030,1,33.59
5028207,20260505,S107,P1031,1,43.99
5028208,20260505,S107,P1032,3,239.98
5028209,20260505,S107,P1033,2,15.98
5028210,20260505,S107,P1035,2,45.98
5028211,20260505,S107,P1036,1,25.99
5028212,20260505,S107,P1037,1,29.99
5028213,20260505,S107,P1038,3,21.58
5028214,20260505,S108,P1001,3,67.18
5028215,20260505,S108,P1003,1,26.99
5028216,20260505,S108,P1005,2,79.98
5028217,20260505,S108,P1008,2,77.98
5028218,20260505,S108,P1009,4,147.56
5028219,20260505,S108,P1011,3,152.97
5028220,20260505,S108,P1013,1,36.89
5028221,20260505,S108,P1014,2,59.98
5028222,20260505,S108,P1016,1,39.99
5028223,20260505,S108,P1017,1,103.49
5028224,20260505,S108,P1018,1,100.79
5028225,20260505,S108,P1019,2,158.38
5028226,20260505,S108,P1021,1,71.99
5028227,20260505,S108,P1023,2,183.98
5028228,20260505,S108,P1023,-1,-91.99
5028229,20260505,S108,P1025,1,39.99
5028230,20260505,S108,P1027,3,239.97
5028231,20260505,S108,P1029,4,315.96
5028232,20260505,S108,P1031,3,164.97
5028233,20260505,S108,P1033,3,23.98
5028234,20260505,S108,P1034,1,14.39
5028235,20260505,S108,P1035,4,91.96
5028236,20260505,S108,P1038,1,8.99
5028237,20260505,S108,P1040,2,19.18
5028238,20260505,S109,P1001,1,22.39
5028239,20260505,S109,P1005,3,119.97
5028240,20260505,S109,P1007,1,43.99
5028241,20260505,S109,P1009,1,40.99
5028242,20260505,S109,P1010,1,23.99
5028243,20260505,S109,P1012,3,107.97
5028244,20260505,S109,P1013,1,36.89
5028245,20260505,S109,P1015,1,26.39
5028246,20260505,S109,P1018,1,125.99
5028247,20260505,S109,P1019,1,70.39
5028248,20260505,S109,P1020,2,203.38
5028249,20260505,S109,P1021,1,71.99
5028250,20260505,S109,P1025,3,149.97
5028251,20260505,S109,P1027,1,79.99
5028252,20260505,S109,P1029,2,142.18
5028253,20260505,S109,P1031,1,43.99
5028254,20260505,S109,P1033,2,19.98
5028255,20260505,S109,P1035,5,114.95
5028256,20260505,S109,P1036,2,41.58
5028257,20260505,S109,P1037,2,59.98
5028258,20260505,S109,P1038,2,14.38
5028259,20260505,S109,P1039,2,55.98
5028260,20260505,S109,P1040,1,11.99
5028261,20260505,S110,P1001,4,100.76
5028262,20260505,S110,P1002,1,27.99
5028263,20260505,S110,P1003,3,89.97
5028264,20260505,S110,P1004,3,79.18
5028265,20260505,S110,P1005,2,79.98
5028266,20260505,S110,P1007,3,118.77
5028267,20260505,S110,P1009,4,163.96
5028268,20260505,S110,P1011,2,101.98
5028269,20260505,S110,P1012,1,35.99
5028270,20260505,S110,P1013,1,40.99
5028271,20260505,S110,P1015,1,26.39
5028272,20260505,S110,P1017,2,183.98
5028273,20260505,S110,P1018,2,251.98
5028274,20260505,S110,P1021,5,359.95
5028275,20260505,S110,P1022,1,97.59
5028276,20260505,S110,P1023,1,91.99
5028277,20260505,S110,P1025,2,89.98
5028278,20260505,S110,P1026,2,139.18
5028279,20260505,S110,P1028,1,83.99
5028280,20260505,S110,P1031,1,49.49
5028281,20260505,S110,P1032,1,99.99
5028282,20260505,S110,P1035,1,22.99
5028283,20260505,S110,P1036,1,25.99
5028284,20260505,S110,P1037,1,29.99
5028285,20260505,S110,P1038,2,17.98
5028286,20260505,S110,P1039,1,27.99
5028287,20260505,S111,P1003,1,23.99
5028288,20260505,S111,P1011,2,101.98
5028289,20260505,S111,P1012,1,35.99
5028290,20260505,S111,P1013,1,40.99
5028291,20260505,S111,P1015,1,32.99
5028292,20260505,S111,P1017,1,103.49
5028293,20260505,S111,P1019,1,87.99
5028294,20260505,S111,P1021,1,71.99
5028295,20260505,S111,P1026,1,86.99
5028296,20260505,S111,P1028,1,83.99
5028297,20260505,S111,P1029,1,78.99
5028298,20260505,S111,P1030,3,113.37
5028299,20260505,S111,P1032,1,79.99
5028300,20260505,S111,P1033,1,7.99
5028301,20260505,S111,P1036,1,23.39
5028302,20260505,S111,P1039,1,27.99
5028303,20260505,S112,P1002,1,27.99
5028304,20260505,S112,P1005,1,39.99
5028305,20260505,S112,P1017,1,91.99
5028306,20260505,S112,P1019,2,158.38
5028307,20260505,S112,P1025,1,44.99
5028308,20260505,S112,P1026,1,86.99
5028309,20260505,S112,P1027,2,159.98
5028310,20260505,S112,P1028,1,75.59
5028311,20260505,S112,P1031,1,54.99
5028312,20260505,S112,P1033,1,9.99
5028313,20260505,S112,P1034,2,25.58
5028314,20260505,S112,P1037,2,47.98
5028315,20260505,S113,P1001,1,22.39
5028316,20260505,S113,P1004,1,32.99
5028317,20260505,S113,P1008,2,77.98
5028318,20260505,S113,P1012,1,32.39
5028319,20260505,S113,P1014,1,26.99
5028320,20260505,S113,P1017,2,229.98
5028321,20260505,S113,P1026,1,86.99
5028322,20260505,S113,P1027,1,63.99
5028323,20260505,S113,P1029,1,78.99
5028324,20260505,S113,P1031,1,43.99
5028325,20260505,S113,P1037,1,29.99
5028326,20260505,S113,P1039,1,22.39
5028327,20260505,S113,P1040,1,11.99
5028328,20260505,S114,P1002,1,34.99
5028329,20260505,S114,P1009,1,40.99
5028330,20260505,S114,P1012,1,35.99
5028331,20260505,S114,P1014,1,29.99
5028332,20260505,S114,P1017,1,91.99
5028333,20260505,S114,P1019,1,79.19
5028334,20260505,S114,P1020,1,101.69
5028335,20260505,S114,P1023,1,91.99
5028336,20260505,S114,P1024,1,93.99
5028337,20260505,S114,P1027,2,159.98
5028338,20260505,S114,P1028,1,83.99
5028339,20260505,S114,P1029,1,63.19
5028340,20260505,S114,P1030,1,33.59
5028341,20260505,S114,P1031,1,49.49
5028342,20260505,S114,P1035,1,18.39
5028343,20260505,S114,P1039,1,27.99
5028344,20260505,S115,P1001,2,55.98
5028344,20260505,S115,P1001,2,55.98
5028345,20260505,S115,P1003,2,59.98
5028345,20260505,S115,P1003,2,59.98
5028346,20260505,S115,P1009,1,40.99
5028346,20260505,S115,P1009,1,40.99
5028347,20260505,S115,P1011,1,45.89
5028347,20260505,S115,P1011,1,45.89
5028348,20260505,S115,P1016,1,39.99
5028348,20260505,S115,P1016,1,39.99
5028349,20260505,S115,P1017,1,114.99
5028349,20260505,S115,P1017,1,114.99
5028350,20260505,S115,P1023,2,229.98
5028350,20260505,S115,P1023,2,229.98
5028351,20260505,S115,P1026,1,78.29
5028351,20260505,S115,P1026,1,78.29
5028352,20260505,S115,P1029,2,126.38
5028352,20260505,S115,P1029,2,126.38
5028353,20260505,S115,P1031,2,109.98
5028353,20260505,S115,P1031,2,109.98
5028354,20260505,S115,P1035,2,41.38
5028354,20260505,S115,P1035,2,41.38
5028355,20260505,S115,P1039,2,44.78
5028355,20260505,S115,P1039,2,44.78
5028356,20260505,S116,P1001,1,25.19
5028356,20260505,S116,P1001,1,25.19
5028357,20260505,S116,P1004,1,32.99
5028357,20260505,S116,P1004,1,32.99
5028358,20260505,S116,P1005,1,39.99
5028358,20260505,S116,P1005,1,39.99
5028359,20260505,S116,P1007,1,43.99
5028359,20260505,S116,P1007,1,43.99
5028360,20260505,S116,P1017,1,114.99
5028360,20260505,S116,P1017,1,114.99
5028361,20260505,S116,P1018,1,125.99
5028361,20260505,S116,P1018,1,125.99
5028362,20260505,S116,P1021,1,71.99
5028362,20260505,S116,P1021,1,71.99
5028363,20260505,S116,P1024,1,93.99
5028363,20260505,S116,P1024,1,93.99
5028364,20260505,S116,P1026,1,86.99
5028364,20260505,S116,P1026,1,86.99
5028365,20260505,S116,P1034,1,12.79
5028365,20260505,S116,P1034,1,12.79
5028366,20260505,S116,P1035,1,18.39
5028366,20260505,S116,P1035,1,18.39
5028367,20260505,S116,P1037,1,29.99
5028367,20260505,S116,P1037,1,29.99
5028368,20260505,S116,P1099,1,25.19
5028368,20260505,S116,P1099,1,25.19
5028369,20260505,S117,P1002,1,31.49
5028369,20260505,S117,P1002,1,31.49
5028370,20260505,S117,P1004,1,29.69
5028370,20260505,S117,P1004,1,29.69
5028371,20260505,S117,P1005,1,39.99
5028371,20260505,S117,P1005,1,39.99
5028372,20260505,S117,P1007,2,70.38
5028372,20260505,S117,P1007,2,70.38
5028373,20260505,S117,P1008,1,31.19
5028373,20260505,S117,P1008,1,31.19
5028374,20260505,S117,P1011,1,45.89
5028374,20260505,S117,P1011,1,45.89
5028375,20260505,S117,P1013,1,36.89
5028375,20260505,S117,P1013,1,36.89
5028376,20260505,S117,P1023,1,103.49
5028376,20260505,S117,P1023,1,103.49
5028377,20260505,S117,P1025,1,39.99
5028377,20260505,S117,P1025,1,39.99
5028378,20260505,S117,P1026,1,86.99
5028378,20260505,S117,P1026,1,86.99
5028379,20260505,S117,P1027,2,159.98
5028379,20260505,S117,P1027,2,159.98
5028380,20260505,S117,P1030,1,33.59
5028380,20260505,S117,P1030,1,33.59
5028381,20260505,S117,P1031,2,98.98
5028381,20260505,S117,P1031,2,98.98
5028382,20260505,S117,P1035,1,18.39
5028382,20260505,S117,P1035,1,18.39
5028383,20260505,S117,P1036,1,20.79
5028383,20260505,S117,P1036,1,20.79
5028384,20260505,S117,P1037,1,26.99
5028384,20260505,S117,P1037,1,26.99
5028385,20260505,S117,P1038,1,7.19
5028385,20260505,S117,P1038,1,7.19
5028386,20260505,S117,P1039,1,22.39
5028386,20260505,S117,P1039,1,22.39
5028387,20260505,S117,P1040,1,10.79
5028387,20260505,S117,P1040,1,10.79
5028388,20260505,S118,P1002,2,69.98
5028388,20260505,S118,P1002,2,69.98
5028389,20260505,S118,P1003,1,23.99
5028389,20260505,S118,P1003,1,23.99
5028390,20260505,S118,P1005,1,39.99
5028390,20260505,S118,P1005,1,39.99
5028391,20260505,S118,P1007,1,39.59
5028391,20260505,S118,P1007,1,39.59
5028392,20260505,S118,P1008,1,38.99
5028392,20260505,S118,P1008,1,38.99
5028393,20260505,S118,P1011,1,50.99
5028393,20260505,S118,P1011,1,50.99
5028394,20260505,S118,P1012,2,71.98
5028394,20260505,S118,P1012,2,71.98
5028395,20260505,S118,P1012,-1,-28.79
5028395,20260505,S118,P1012,-1,-28.79
5028396,20260505,S118,P1015,1,32.99
5028396,20260505,S118,P1015,1,32.99
5028397,20260505,S118,P1020,1,90.39
5028397,20260505,S118,P1020,1,90.39
5028398,20260505,S118,P1021,1,71.99
5028398,20260505,S118,P1021,1,71.99
5028399,20260505,S118,P1022,1,121.99
5028399,20260505,S118,P1022,1,121.99
5028400,20260505,S118,P1025,1,49.99
5028400,20260505,S118,P1025,1,49.99
5028401,20260505,S118,P1031,1,54.99
5028401,20260505,S118,P1031,1,54.99
5028402,20260505,S118,P1032,1,89.99
5028402,20260505,S118,P1032,1,89.99
5028403,20260505,S118,P1033,2,19.98
5028403,20260505,S118,P1033,2,19.98
5028404,20260505,S118,P1034,1,15.99
5028404,20260505,S118,P1034,1,15.99
5028405,20260505,S118,P1035,2,41.38
5028405,20260505,S118,P1035,2,41.38
5028406,20260505,S118,P1037,2,59.98
5028406,20260505,S118,P1037,2,59.98
5028407,20260505,S119,P1002,1,34.99
5028407,20260505,S119,P1002,1,34.99
5028408,20260505,S119,P1003,2,59.98
5028408,20260505,S119,P1003,2,59.98
5028409,20260505,S119,P1005,3,119.97
5028409,20260505,S119,P1005,3,119.97
5028410,20260505,S119,P1007,1,43.99
5028410,20260505,S119,P1007,1,43.99
5028411,20260505,S119,P1011,1,40.79
5028411,20260505,S119,P1011,1,40.79
5028412,20260505,S119,P1013,2,81.98
5028412,20260505,S119,P1013,2,81.98
5028413,20260505,S119,P1014,1,29.99
5028413,20260505,S119,P1014,1,29.99
5028414,20260505,S119,P1015,1,32.99
5028414,20260505,S119,P1015,1,32.99
5028415,20260505,S119,P1019,2,158.38
5028415,20260505,S119,P1019,2,158.38
